symbol,pv_beta_5y,pv_rel_return_26w,pv_rel_return_52w
0300.HK,,25.8576166731416,23.1109302821846
0301.HK,-0.313296219359369,434.936514050335,336.531271715467
0302.HK,1.17897644212134,-46.3721745515575,-66.620704516288
0303.HK,0.584282256296112,-6.41596140916293,-11.9657674793892
0305.HK,1.29094261362975,-23.1260938359089,-23.8457554890127
0306.HK,0.297363213182807,3.28321938218556,42.2016093941815
0308.HK,0.76504851815906,-5.75458776765973,-25.1898155627988
0309.HK,-0.046198148985292,-33.9583260681217,-50.5491918759822
0310.HK,0.208677309928437,-30.3770574525738,11.7588263602801
0311.HK,0.228328691345153,18.0920116954869,43.0652310506174
0312.HK,1.28467790636964,-18.4041094277952,-49.1881604597249
0313.HK,0.228500203958567,-18.8155172794197,-14.4634670287261
0314.HK,0.359531857089005,-47.0686398171217,-79.0396888642311
0315.HK,0.350808254295859,9.84062192412189,3.55083752465257
0316.HK,0.856390548333282,29.3205898087514,6.28645430703048
0317.HK,0.397691326123372,-13.7699928968556,-25.2056527124232
0318.HK,0.289690288378773,52.3215803028744,100.050996501708
0320.HK,0.801939501886142,3.37682601581619,-24.6077843355139
0321.HK,0.841590872910476,0.810253886391266,34.1752356274238
0322.HK,0.411537729046942,14.5827259980114,7.82005068654556
0323.HK,1.20794961872309,-33.3807020978721,-25.2839318300867
0325.HK,,-23.5959880116524,-58.2013775810208
0326.HK,0.570195803513951,55.6403602156777,147.813861089417
0327.HK,0.391240221297974,-16.1860603491985,-41.0276077030347
0328.HK,0.912144835712419,-89.7514728392676,-70.4626098613653
0329.HK,1.0536353770162,-46.244694865268,-59.4974333460426
0330.HK,1.1856863914755,-47.1455190621222,-46.8270880386906
0331.HK,0.224654855716766,-1.25670234889951,-11.2944266641331
0332.HK,0.094298928546297,-42.382008967596,-59.7329133847284
0333.HK,0.180974189492201,-14.2828585291991,-41.2771653527289
0334.HK,0.842411202151979,-4.77956369217656,10.2509820469904
0335.HK,0.230215989336442,4.60453988600886,-5.46169035114255
0336.HK,0.717354694691632,-28.3141658083177,-15.0464245653334
0337.HK,2.16580387900597,-30.6851235700403,-51.4482974782371
0338.HK,0.696131572263282,-21.0212660635279,-19.9036206441966
0339.HK,0.573800595219862,76.2493652813078,280.390831723213
0340.HK,0.412586505686559,-42.7993946348697,-1.5904315939945
0341.HK,0.457649743917118,30.4236248400698,-26.256399190563
0343.HK,0.46226733200653,-37.3930148374557,-12.4477495509194
0345.HK,0.168631062064995,1.95311337357968,-29.7362037419769
